"id_attempts","word_sent","position_array","right_letters_in_wrong_positions","score","try_datetime","id_game"
776,"rodaje","[False, True, False, False, False, False]","d_a_e",0.5,"2022-07-18T03:01:37.451616","62d4cd0ef1686d76900585fd"
777,"moneda","[True, True, True, True, True, True]","",1,"2022-07-18T03:01:38.360226","62d4cd0ef1686d76900585fd"
778,"computables","[False, False, False, False, False, False, False, False, False, False, True]","c_o_m_u_t_a",0.2727272727272727,"2022-07-18T03:01:41.353627","62d4cd14f1686d7690058603"
779,"manuscritos","[True, True, True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:01:42.354328","62d4cd14f1686d7690058603"
780,"cambio","[False, False, False, False, False, True]","",0.16666666666666666,"2022-07-18T03:01:45.581862","62d4cd18f1686d7690058607"
781,"seguro","[False, True, False, False, False, True]","r",0.3333333333333333,"2022-07-18T03:01:46.477298","62d4cd18f1686d7690058607"
782,"heredo","[False, True, False, True, False, True]","r",0.5,"2022-07-18T03:01:47.319800","62d4cd18f1686d7690058607"
783,"revelo","[True, True, False, True, False, True]","v_l",0.6666666666666666,"2022-07-18T03:01:48.189481","62d4cd18f1686d7690058607"
784,"relevo","[True, True, True, True, True, True]","",1,"2022-07-18T03:01:49.037358","62d4cd18f1686d7690058607"
785,"cabo","[False, False, False, False]","a_b_o",0.5,"2022-07-18T03:01:51.945429","62d4cd1ff1686d769005860e"
786,"zona","[False, True, False, True]","",0.5,"2022-07-18T03:01:52.794312","62d4cd1ff1686d769005860e"
787,"toda","[False, True, False, True]","t",0.5,"2022-07-18T03:01:53.632104","62d4cd1ff1686d769005860e"
788,"sola","[False, True, False, True]","",0.5,"2022-07-18T03:01:54.414365","62d4cd1ff1686d769005860e"
789,"roma","[False, True, False, True]","",0.5,"2022-07-18T03:01:55.814323","62d4cd1ff1686d769005860e"
790,"cultivados","[False, False, True, False, False, False, False, False, False, False]","t_a",0.2,"2022-07-18T03:01:58.717422","62d4cd25f1686d7690058615"
791,"bellamente","[True, True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:01:59.761243","62d4cd25f1686d7690058615"
792,"punto","[False, False, False, False, False]","o",0.2,"2022-07-18T03:02:02.620326","62d4cd29f1686d7690058619"
793,"lagos","[False, False, False, False, True]","a_o",0.4,"2022-07-18T03:02:03.497255","62d4cd29f1686d7690058619"
794,"demas","[False, False, False, True, True]","",0.4,"2022-07-18T03:02:04.337350","62d4cd29f1686d7690058619"
795,"hojas","[False, True, False, True, True]","",0.6,"2022-07-18T03:02:05.175694","62d4cd29f1686d7690058619"
796,"rocas","[False, True, False, True, True]","c",0.6,"2022-07-18T03:02:05.978860","62d4cd29f1686d7690058619"
797,"cultivados","[True, False, False, False, True, False, True, False, False, True]","l",0.5,"2022-07-18T03:02:08.803369","62d4cd2ff1686d7690058620"
798,"criminales","[True, False, False, False, True, False, True, True, True, True]","r",0.7,"2022-07-18T03:02:09.758653","62d4cd2ff1686d7690058620"
799,"clericales","[True, True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:02:10.658950","62d4cd2ff1686d7690058620"
800,"descubria","[False, False, False, False, False, False, False, False, False]","s_c_i",0.1111111111111111,"2022-07-18T03:02:13.982174","62d4cd34f1686d7690058625"
801,"significo","[False, False, False, False, False, False, False, False, False]","s_i_i_c_o",0.4444444444444444,"2022-07-18T03:02:14.982518","62d4cd34f1686d7690058625"
802,"politicos","[True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:02:15.881939","62d4cd34f1686d7690058625"
803,"computadores","[False, False, False, False, False, False, False, False, False, True, True, True]","p_u_a",0.5,"2022-07-18T03:02:18.558934","62d4cd39f1686d769005862a"
804,"peninsulares","[True, True, True, True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:02:19.698867","62d4cd39f1686d769005862a"
805,"superpoblacion","[False, False, False, False, False, False, False, True, False, False, False, False, False, False]","p_r_o_l_a_c_i",0.14285714285714285,"2022-07-18T03:02:22.435665","62d4cd3df1686d769005862e"
806,"compatibilidad","[True, True, True, True, True, False, False, True, True, True, True, True, True, True]","",0.8571428571428571,"2022-07-18T03:02:23.419106","62d4cd3df1686d769005862e"
807,"comparabilidad","[True, True, True, True, True, True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:02:24.322092","62d4cd3df1686d769005862e"
808,"computadores","[False, False, False, False, False, False, False, False, False, False, False, True]","c_p_a_d_e",0.25,"2022-07-18T03:02:27.163011","62d4cd42f1686d7690058633"
809,"planificadas","[False, False, False, False, False, False, False, False, False, False, True, True]","p_n_i_c_d",0.25,"2022-07-18T03:02:28.118864","62d4cd42f1686d7690058633"
810,"dependencias","[True, True, True, True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:02:29.019090","62d4cd42f1686d7690058633"
811,"cabo","[False, False, False, True]","",0.25,"2022-07-18T03:02:31.804302","62d4cd46f1686d7690058638"
812,"tipo","[False, False, False, True]","",0.25,"2022-07-18T03:02:33.041804","62d4cd46f1686d7690058638"
813,"ruso","[False, False, False, True]","r",0.5,"2022-07-18T03:02:34.063160","62d4cd46f1686d7690058638"
814,"dejo","[False, False, False, True]","e",0.5,"2022-07-18T03:02:35.135678","62d4cd46f1686d7690058638"
815,"ergo","[True, True, True, True]","",1,"2022-07-18T03:02:36.499006","62d4cd46f1686d7690058638"
816,"cultivos","[True, False, False, True, True, False, False, True]","",0.5,"2022-07-18T03:02:39.795500","62d4cd4ef1686d769005863f"
817,"cantigas","[True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:02:40.762154","62d4cd4ef1686d769005863f"
818,"reducia","[False, False, False, False, False, False, True]","",0.14285714285714285,"2022-07-18T03:02:44.935668","62d4cd54f1686d7690058643"
819,"otomana","[False, False, False, False, True, True, True]","t",0.5714285714285714,"2022-07-18T03:02:45.842028","62d4cd54f1686d7690058643"
820,"ayatana","[True, True, True, True, True, True, True]","",1,"2022-07-18T03:02:46.683493","62d4cd54f1686d7690058643"
821,"categorizando","[False, False, True, False, True, True, False, False, False, False, False, False, False]","a_r_i_a_n_d_o",0.23076923076923078,"2022-07-18T03:02:49.701755","62d4cd58f1686d7690058648"
822,"ortogonalidad","[True, True, True, True, True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:02:50.678772","62d4cd58f1686d7690058648"
823,"ciertas","[False, False, False, False, False, True, True]","i",0.42857142857142855,"2022-07-18T03:02:53.575665","62d4cd5cf1686d769005864c"
824,"douglas","[False, False, False, False, False, True, True]","d_l",0.42857142857142855,"2022-07-18T03:02:54.538857","62d4cd5cf1686d769005864c"
825,"amplias","[False, False, False, False, False, True, True]","a_l_i",0.7142857142857143,"2022-07-18T03:02:55.543573","62d4cd5cf1686d769005864c"
826,"validas","[False, True, True, True, True, True, True]","",0.8571428571428571,"2022-07-18T03:02:56.435722","62d4cd5cf1686d769005864c"
827,"salidas","[True, True, True, True, True, True, True]","",1,"2022-07-18T03:02:57.278736","62d4cd5cf1686d769005864c"
828,"computadores","[False, False, False, False, False, False, False, False, False, False, False, True]","o_m_p_a_d_e",0.5,"2022-07-18T03:03:00.964195","62d4cd63f1686d7690058653"
829,"delgadisimos","[True, True, False, False, False, False, False, False, False, False, True, True]","l_a_d_s_m",0.5833333333333334,"2022-07-18T03:03:01.918732","62d4cd63f1686d7690058653"
830,"desempleados","[True, True, True, True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:03:02.961344","62d4cd63f1686d7690058653"
831,"duracion","[False, False, True, False, True, True, False, False]","d_a_o",0.5,"2022-07-18T03:03:06.381086","62d4cd69f1686d7690058658"
832,"parecido","[True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:03:07.739958","62d4cd69f1686d7690058658"
833,"cortas","[False, False, True, False, False, False]","a",0.3333333333333333,"2022-07-18T03:03:10.503305","62d4cd6df1686d769005865c"
834,"margen","[False, False, True, False, False, False]","a_g_e",0.3333333333333333,"2022-07-18T03:03:11.577029","62d4cd6df1686d769005865c"
835,"gerald","[True, True, True, True, True, True]","",1,"2022-07-18T03:03:12.437013","62d4cd6df1686d769005865c"
836,"computadores","[False, False, False, False, False, False, True, False, False, False, False, False]","o_m_t_r_s",0.3333333333333333,"2022-07-18T03:03:15.417076","62d4cd72f1686d7690058661"
837,"rastafarismo","[True, True, True, True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:03:17.363597","62d4cd72f1686d7690058661"
838,"cultivos","[False, False, False, False, False, False, True, False]","c_l_i",0.125,"2022-07-18T03:03:22.343436","62d4cd78f1686d7690058665"
839,"llegaron","[False, False, False, False, False, False, True, True]","l_l",0.5,"2022-07-18T03:03:23.537068","62d4cd78f1686d7690058665"
840,"focillon","[True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:03:24.699942","62d4cd78f1686d7690058665"
841,"descubria","[False, False, False, False, False, False, False, False, False]","s_r_a",0.2222222222222222,"2022-07-18T03:03:28.557066","62d4cd7ff1686d769005866a"
842,"agronomos","[False, False, True, True, False, False, False, False, False]","a_o_o_s",0.3333333333333333,"2022-07-18T03:03:29.777033","62d4cd7ff1686d769005866a"
843,"zoroastro","[True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:03:30.843167","62d4cd7ff1686d769005866a"
844,"cambio","[False, False, False, False, False, False]","i",0.16666666666666666,"2022-07-18T03:03:34.280818","62d4cd85f1686d769005866f"
845,"siguen","[False, False, False, False, True, False]","s_i",0.16666666666666666,"2022-07-18T03:03:35.520563","62d4cd85f1686d769005866f"
846,"elites","[True, True, True, True, True, True]","",1,"2022-07-18T03:03:36.640897","62d4cd85f1686d769005866f"
847,"computadores","[False, False, False, False, False, False, False, False, False, False, False, False]","c_o_p_u_d_o_r_e",0.16666666666666666,"2022-07-18T03:03:39.917054","62d4cd8af1686d7690058674"
848,"reproduccion","[True, True, True, True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:03:40.960503","62d4cd8af1686d7690058674"
849,"descubria","[False, False, False, False, False, False, False, False, True]","s_b_r",0.4444444444444444,"2022-07-18T03:03:44.776976","62d4cd8ff1686d7690058678"
850,"montañosa","[False, False, False, False, False, False, True, True, True]","m_o_a",0.4444444444444444,"2022-07-18T03:03:45.839950","62d4cd8ff1686d7690058678"
851,"asombrosa","[True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:03:46.760286","62d4cd8ff1686d7690058678"
852,"descubria","[False, True, False, False, False, False, False, False, False]","s_c_b_r_i",0.2222222222222222,"2022-07-18T03:03:49.617077","62d4cd94f1686d769005867d"
853,"reflexion","[True, True, False, False, False, False, False, True, False]","i",0.4444444444444444,"2022-07-18T03:03:50.620271","62d4cd94f1686d769005867d"
854,"recibimos","[True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:03:52.164681","62d4cd94f1686d769005867d"
855,"categorizando","[False, False, False, False, False, False, False, False, False, False, True, False, True]","c_a_t_e_o_r_i_d",0.38461538461538464,"2022-07-18T03:03:55.857928","62d4cd9af1686d7690058682"
856,"esparcimiento","[False, False, False, False, False, True, False, True, True, True, True, True, True]","e_a_r",0.6923076923076923,"2022-07-18T03:03:57.025571","62d4cd9af1686d7690058682"
857,"derrocamiento","[True, True, True, True, True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:03:58.900337","62d4cd9af1686d7690058682"
858,"cabo","[False, False, False, False]","a",0.25,"2022-07-18T03:04:03.204260","62d4cda2f1686d7690058687"
859,"pues","[False, False, False, False]","",0,"2022-07-18T03:04:04.441565","62d4cda2f1686d7690058687"
860,"agri","[True, False, False, False]","r",0.5,"2022-07-18T03:04:05.526291","62d4cda2f1686d7690058687"
861,"alma","[True, False, False, False]","m_a",0.75,"2022-07-18T03:04:06.444515","62d4cda2f1686d7690058687"
862,"afan","[True, False, True, False]","",0.5,"2022-07-18T03:04:07.384556","62d4cda2f1686d7690058687"
863,"migraciones","[False, False, False, False, False, False, False, False, False, True, True]","m_i_a_n",0.45454545454545453,"2022-07-18T03:04:10.758395","62d4cda9f1686d769005868e"
864,"judaizantes","[False, False, False, False, False, False, False, False, False, True, True]","a_i_a_n_t",0.5454545454545454,"2022-07-18T03:04:12.046056","62d4cda9f1686d769005868e"
865,"ambientales","[True, True, True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:04:13.225580","62d4cda9f1686d769005868e"
866,"cabo","[False, False, False, False]","a",0.25,"2022-07-18T03:04:16.038524","62d4cdaff1686d7690058693"
867,"pues","[False, False, False, False]","",0,"2022-07-18T03:04:16.984360","62d4cdaff1686d7690058693"
868,"agri","[False, False, False, False]","a_r_i",0.5,"2022-07-18T03:04:17.821783","62d4cdaff1686d7690058693"
869,"vida","[False, False, False, True]","i",0.5,"2022-07-18T03:04:18.664705","62d4cdaff1686d7690058693"
870,"irma","[False, True, False, True]","i",0.5,"2022-07-18T03:04:19.461616","62d4cdaff1686d7690058693"
871,"humboldt","[False, False, False, False, False, False, False, False]","u_t",0.125,"2022-07-18T03:04:22.281510","62d4cdb5f1686d769005869a"
872,"vryzakis","[False, False, False, False, False, False, False, False]","y_k",0.125,"2022-07-18T03:04:23.238446","62d4cdb5f1686d769005869a"
873,"kentucky","[True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:04:24.146539","62d4cdb5f1686d769005869a"
874,"duracion","[False, False, False, False, False, False, True, False]","u",0.125,"2022-07-18T03:04:26.924705","62d4cdb9f1686d769005869f"
875,"pequeños","[False, False, False, False, False, False, True, True]","p_e_u",0.625,"2022-07-18T03:04:27.881507","62d4cdb9f1686d769005869f"
876,"opuestos","[True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:04:28.721691","62d4cdb9f1686d769005869f"
877,"descubria","[False, False, False, False, False, False, False, False, False]","e_s_a",0.2222222222222222,"2022-07-18T03:04:31.923946","62d4cdbef1686d76900586a4"
878,"solamente","[False, False, False, False, False, False, False, False, False]","s_o_a_m_e_e",0.2222222222222222,"2022-07-18T03:04:32.941605","62d4cdbef1686d76900586a4"
879,"empezamos","[True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:04:33.841572","62d4cdbef1686d76900586a4"
880,"descubria","[False, False, False, False, False, False, False, False, False]","e_s_u_i",0.2222222222222222,"2022-07-18T03:04:36.966580","62d4cdc3f1686d76900586a9"
881,"expulsion","[False, False, False, False, False, False, False, False, False]","e_u_l_s_i_n",0.2222222222222222,"2022-07-18T03:04:38.061398","62d4cdc3f1686d76900586a9"
882,"juveniles","[True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:04:38.981450","62d4cdc3f1686d76900586a9"
883,"cortas","[False, False, False, True, False, True]","",0.16666666666666666,"2022-07-18T03:04:42.218392","62d4cdc9f1686d76900586ae"
884,"mentis","[False, False, False, True, False, True]","e",0.16666666666666666,"2022-07-18T03:04:43.326395","62d4cdc9f1686d76900586ae"
885,"fustes","[True, True, True, True, True, True]","",1,"2022-07-18T03:04:44.461516","62d4cdc9f1686d76900586ae"
886,"categorizando","[True, False, False, False, False, True, True, False, False, False, False, False, False]","a_e_a_d_o",0.5384615384615384,"2022-07-18T03:04:47.441114","62d4cdcef1686d76900586b3"
887,"colaboradores","[True, True, True, True, True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:04:48.498355","62d4cdcef1686d76900586b3"
888,"transcripciones","[False, False, False, False, False, False, False, True, False, False, True, False, False, True, True]","r_n_s_c_p",0.26666666666666666,"2022-07-18T03:04:51.325355","62d4cdd2f1686d76900586b7"
889,"imprescindibles","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:04:53.221683","62d4cdd2f1686d76900586b7"
890,"ciertas","[False, True, False, False, False, True, True]","e_r",0.7142857142857143,"2022-07-18T03:04:56.321450","62d4cdd7f1686d76900586bb"
891,"figuras","[False, True, False, False, True, True, True]","",0.5714285714285714,"2022-07-18T03:04:57.358334","62d4cdd7f1686d76900586bb"
892,"mineras","[False, True, False, True, True, True, True]","",0.7142857142857143,"2022-07-18T03:04:58.185440","62d4cdd7f1686d76900586bb"
893,"riberas","[True, True, True, True, True, True, True]","",1,"2022-07-18T03:04:59.018255","62d4cdd7f1686d76900586bb"
894,"meticulosa","[False, True, False, False, False, False, False, False, False, False]","i_l_o_a",0.3,"2022-07-18T03:05:01.864449","62d4cddcf1686d76900586c1"
895,"realizando","[True, True, False, False, False, False, False, False, False, True]","a_l_i_z",0.7,"2022-07-18T03:05:03.002221","62d4cddcf1686d76900586c1"
896,"revalorizo","[True, True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:05:03.865373","62d4cddcf1686d76900586c1"
897,"ciertas","[False, False, False, False, False, False, False]","e_r_t",0.2857142857142857,"2022-07-18T03:05:07.002299","62d4cde1f1686d76900586c6"
898,"volumen","[False, False, False, False, False, False, False]","e_n",0.2857142857142857,"2022-07-18T03:05:07.945817","62d4cde1f1686d76900586c6"
899,"repente","[True, True, True, True, True, True, True]","",1,"2022-07-18T03:05:09.022990","62d4cde1f1686d76900586c6"
900,"cambio","[False, False, False, False, False, False]","c_i",0.3333333333333333,"2022-07-18T03:05:12.402588","62d4cde7f1686d76900586cb"
901,"siguen","[False, False, False, False, True, True]","i",0.5,"2022-07-18T03:05:13.302808","62d4cde7f1686d76900586cb"
902,"recien","[True, True, True, True, True, True]","",1,"2022-07-18T03:05:14.103014","62d4cde7f1686d76900586cb"
903,"cultivos","[False, False, False, False, False, False, False, True]","l_v",0.375,"2022-07-18T03:05:17.045462","62d4cdecf1686d76900586d0"
904,"hangares","[False, False, False, False, True, False, False, True]","a_e",0.25,"2022-07-18T03:05:17.999727","62d4cdecf1686d76900586d0"
905,"llevadas","[True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:05:19.065369","62d4cdecf1686d76900586d0"
906,"duracion","[False, False, False, False, False, True, False, False]","o_n",0.125,"2022-07-18T03:05:21.922675","62d4cdf0f1686d76900586d5"
907,"objetivo","[False, False, False, True, False, True, False, True]","",0.375,"2022-07-18T03:05:22.902886","62d4cdf0f1686d76900586d5"
908,"hegesino","[False, True, False, True, False, True, True, True]","",0.625,"2022-07-18T03:05:23.802980","62d4cdf0f1686d76900586d5"
909,"femenino","[True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:05:24.699764","62d4cdf0f1686d76900586d5"
910,"cultivos","[False, False, False, False, False, False, True, True]","t",0.375,"2022-07-18T03:05:27.607467","62d4cdf6f1686d76900586db"
911,"aegyptos","[False, False, False, False, False, False, True, True]","e_t",0.5,"2022-07-18T03:05:28.602855","62d4cdf6f1686d76900586db"
912,"modernos","[False, False, False, False, True, True, True, True]","o_e",0.625,"2022-07-18T03:05:29.798847","62d4cdf6f1686d76900586db"
913,"entornos","[True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:05:30.766219","62d4cdf6f1686d76900586db"
914,"ciertas","[False, False, False, False, True, True, True]","i",0.5714285714285714,"2022-07-18T03:05:33.882747","62d4cdfcf1686d76900586e1"
915,"quintas","[False, False, False, False, True, True, True]","i_n",0.7142857142857143,"2022-07-18T03:05:34.982996","62d4cdfcf1686d76900586e1"
916,"bolitas","[False, False, False, False, True, True, True]","i",0.5714285714285714,"2022-07-18T03:05:36.322725","62d4cdfcf1686d76900586e1"
917,"innatas","[True, True, True, True, True, True, True]","",1,"2022-07-18T03:05:37.299731","62d4cdfcf1686d76900586e1"
918,"descubria","[False, False, False, False, False, False, False, False, False]","r_i",0.2222222222222222,"2022-07-18T03:05:40.227639","62d4ce03f1686d76900586e7"
919,"primitivo","[False, False, False, False, False, False, True, False, True]","r",0.3333333333333333,"2022-07-18T03:05:41.205762","62d4ce03f1686d76900586e7"
920,"horrorizo","[True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:05:42.086202","62d4ce03f1686d76900586e7"
921,"duracion","[False, False, False, True, False, False, False, False]","d_r_o_n",0.25,"2022-07-18T03:05:46.022946","62d4ce08f1686d76900586ec"
922,"pasajero","[False, True, False, True, False, True, True, True]","",0.625,"2022-07-18T03:05:47.143019","62d4ce08f1686d76900586ec"
923,"ganadero","[True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:05:48.143034","62d4ce08f1686d76900586ec"
924,"macedonia","[True, False, False, False, False, False, False, False, False]","a_e_i",0.3333333333333333,"2022-07-18T03:05:51.162950","62d4ce0ef1686d76900586f1"
925,"milwaukee","[True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:05:52.403661","62d4ce0ef1686d76900586f1"
926,"migraciones","[False, False, False, False, False, False, False, False, False, False, False]","i_a_c_i_e_s",0.18181818181818182,"2022-07-18T03:05:55.362950","62d4ce12f1686d76900586f5"
927,"establecida","[True, True, True, True, False, False, False, False, True, False, True]","c_d",0.5454545454545454,"2022-07-18T03:05:56.362983","62d4ce12f1686d76900586f5"
928,"estadistica","[True, True, True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:05:57.299777","62d4ce12f1686d76900586f5"
929,"migraciones","[False, False, False, False, False, False, False, False, False, False, False]","m_a_o_e_s",0.2727272727272727,"2022-07-18T03:06:00.446192","62d4ce17f1686d76900586fa"
930,"desempeñaba","[False, True, False, False, False, False, False, False, False, False, True]","s_e_m_p",0.45454545454545453,"2022-07-18T03:06:02.619913","62d4ce17f1686d76900586fa"
931,"tempestuosa","[True, True, True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:06:04.249521","62d4ce17f1686d76900586fa"
932,"categorizando","[False, True, True, False, False, False, False, False, False, False, False, False, False]","c_o_r_i_a",0.46153846153846156,"2022-07-18T03:06:07.681171","62d4ce1ef1686d76900586ff"
933,"satisfactoria","[True, True, True, True, True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:06:08.723610","62d4ce1ef1686d76900586ff"
934,"reproductivas","[False, False, False, False, False, False, False, False, False, False, False, False, False]","r_u_c_t_i_a_s",0.23076923076923078,"2022-07-18T03:06:11.606410","62d4ce22f1686d7690058703"
935,"manufacturing","[False, False, False, False, False, False, False, True, False, False, False, False, False]","a_n_u_a_c_r_i_n",0.3076923076923077,"2022-07-18T03:06:12.701145","62d4ce22f1686d7690058703"
936,"circunstancia","[True, True, True, True, True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:06:13.841064","62d4ce22f1686d7690058703"
937,"descubria","[False, True, False, True, False, False, False, False, False]","i_a",0.4444444444444444,"2022-07-18T03:06:17.001713","62d4ce27f1686d7690058708"
938,"mencionan","[True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:06:18.007500","62d4ce27f1686d7690058708"
939,"meticulosa","[False, False, True, False, False, False, False, False, False, True]","e_i_s",0.3,"2022-07-18T03:06:21.604140","62d4ce2cf1686d769005870c"
940,"extenderia","[True, False, True, False, False, False, True, False, True, True]","r",0.5,"2022-07-18T03:06:22.561123","62d4ce2cf1686d769005870c"
941,"estrategia","[True, True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:06:23.444285","62d4ce2cf1686d769005870c"
942,"ciertas","[False, False, False, False, False, False, False]","a_s",0.14285714285714285,"2022-07-18T03:06:26.568599","62d4ce31f1686d7690058711"
943,"juzgado","[False, False, False, False, True, True, False]","o",0.2857142857142857,"2022-07-18T03:06:27.501078","62d4ce31f1686d7690058711"
944,"poblada","[False, True, False, False, True, True, True]","l",0.7142857142857143,"2022-07-18T03:06:28.341140","62d4ce31f1686d7690058711"
945,"soldada","[True, True, True, True, True, True, True]","",1,"2022-07-18T03:06:29.368749","62d4ce31f1686d7690058711"
946,"baht","[False, False, False, False]","h",0.25,"2022-07-18T03:06:32.181052","62d4ce37f1686d7690058717"
947,"hong","[True, False, False, False]","",0.25,"2022-07-18T03:06:33.004259","62d4ce37f1686d7690058717"
948,"hler","[True, False, False, False]","",0.25,"2022-07-18T03:06:33.781139","62d4ce37f1686d7690058717"
949,"hump","[True, True, True, True]","",1,"2022-07-18T03:06:34.584252","62d4ce37f1686d7690058717"
950,"punto","[False, False, False, False, False]","",0,"2022-07-18T03:06:37.608492","62d4ce3cf1686d769005871d"
951,"sirve","[False, True, False, False, False]","r_v",0.4,"2022-07-18T03:06:38.628273","62d4ce3cf1686d769005871d"
952,"fibra","[False, True, False, False, False]","r",0.4,"2022-07-18T03:06:39.461079","62d4ce3cf1686d769005871d"
953,"civil","[False, True, True, True, False]","",0.6,"2022-07-18T03:06:40.284606","62d4ce3cf1686d769005871d"
954,"vivir","[True, True, True, True, True]","",1,"2022-07-18T03:06:41.241082","62d4ce3cf1686d769005871d"
955,"ciertas","[False, True, False, False, False, False, False]","e",0.2857142857142857,"2022-07-18T03:06:44.804354","62d4ce43f1686d7690058724"
956,"difunde","[True, True, True, True, True, True, True]","",1,"2022-07-18T03:06:45.700873","62d4ce43f1686d7690058724"
957,"punto","[False, False, False, False, True]","n",0.4,"2022-07-18T03:06:49.264351","62d4ce48f1686d7690058728"
958,"salvo","[False, False, False, False, True]","a",0.4,"2022-07-18T03:06:50.347555","62d4ce48f1686d7690058728"
959,"dicho","[False, False, False, False, True]","",0.2,"2022-07-18T03:06:51.584287","62d4ce48f1686d7690058728"
960,"grano","[True, True, True, True, True]","",1,"2022-07-18T03:06:53.001056","62d4ce48f1686d7690058728"
961,"cabo","[False, True, False, False]","",0.25,"2022-07-18T03:06:56.204368","62d4ce4ff1686d769005872e"
962,"pais","[False, True, False, False]","",0.25,"2022-07-18T03:06:57.121120","62d4ce4ff1686d769005872e"
963,"vale","[False, True, False, False]","",0.25,"2022-07-18T03:06:58.124184","62d4ce4ff1686d769005872e"
964,"maru","[False, True, False, False]","m_r",0.5,"2022-07-18T03:06:58.948604","62d4ce4ff1686d769005872e"
965,"gama","[False, True, True, True]","",0.75,"2022-07-18T03:06:59.761249","62d4ce4ff1686d769005872e"
966,"averiguo","[True, False, True, False, False, False, False, False]","u",0.375,"2022-07-18T03:07:02.541056","62d4ce55f1686d7690058735"
967,"adecuada","[True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:07:03.684280","62d4ce55f1686d7690058735"
968,"ciertas","[False, False, False, False, False, False, True]","e",0.2857142857142857,"2022-07-18T03:07:07.125290","62d4ce5af1686d7690058739"
969,"bloques","[False, False, True, False, False, True, True]","l",0.42857142857142855,"2022-07-18T03:07:08.122378","62d4ce5af1686d7690058739"
970,"doodles","[True, True, True, True, True, True, True]","",1,"2022-07-18T03:07:09.025790","62d4ce5af1686d7690058739"
971,"cabo","[True, False, False, False]","o",0.5,"2022-07-18T03:07:11.850088","62d4ce5ef1686d769005873e"
972,"code","[True, True, False, True]","",0.75,"2022-07-18T03:07:12.665567","62d4ce5ef1686d769005873e"
973,"cole","[True, True, False, True]","",0.75,"2022-07-18T03:07:13.465876","62d4ce5ef1686d769005873e"
974,"come","[True, True, True, True]","",1,"2022-07-18T03:07:14.522451","62d4ce5ef1686d769005873e"
975,"descubria","[False, True, False, False, False, False, False, False, False]","d_s_r_a",0.2222222222222222,"2022-07-18T03:07:17.502517","62d4ce64f1686d7690058744"
976,"veteranos","[False, True, False, False, True, True, False, True, True]","",0.5555555555555556,"2022-07-18T03:07:18.445947","62d4ce64f1686d7690058744"
977,"mejorados","[False, True, False, False, True, True, True, True, True]","",0.6666666666666666,"2022-07-18T03:07:19.345605","62d4ce64f1686d7690058744"
978,"separados","[False, True, True, True, True, True, True, True, True]","",0.8888888888888888,"2022-07-18T03:07:20.248894","62d4ce64f1686d7690058744"
979,"reparados","[True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:07:21.082474","62d4ce64f1686d7690058744"
980,"cultivados","[True, False, False, False, True, False, False, False, False, False]","l_a_d_o",0.2,"2022-07-18T03:07:24.102504","62d4ce6bf1686d769005874b"
981,"confirmado","[True, True, False, False, True, False, False, False, False, False]","r_a_d",0.4,"2022-07-18T03:07:25.062486","62d4ce6bf1686d769005874b"
